airport_id,name,iso_country,iso_region,city,iata_code
21473,Völkleshofen Airfield,DE,DE-BW,Aspach,
21474,Vaihingen an der Enz Airfield,DE,DE-BW,Vaihingen an der Enz,
21477,Übersberg Airfield,DE,DE-BW,Pfullingen,
21478,Titschendorf Airfield,DE,DE-TH,Wurzbach,
21479,Konz-Könen Gliderport,DE,DE-SL,Konz,
21480,Tauberbischofsheim Gliderport,DE,DE-BW,Tauberbischofsheim,
21481,Singhofen Airfield,DE,DE-RP,Singhofen,
21482,Nastätten Gliderport,DE,DE-RP,Nastätten,
21483,Montabaur Airfield,DE,DE-RP,Westerwald,
21484,Arnschwang ULM,DE,DE-BY,Arnschwang,
21488,Neu-Gülze Airfield,DE,DE-MV,Neu-Gülze,
21489,Neuruppin Airfield,DE,DE-BR,Berlin,
21490,Mönchsheide Gliderport,DE,DE-RP,Bad Breisig,
21491,Kusel-Langenbach Airfield,DE,DE-RP,Langenbach,
21492,Klein Gartz Airfield,DE,DE-ST,Salzwedel,
21493,Kirn Airfield,DE,DE-RP,Kirn,
21496,Wangen-Kißlegg Airfield,DE,DE-BW,Wangen im Allgäu,
21499,Kammermark Airfield,DE,DE-BR,Pritzwalk,
21500,Grambeker Heide Airfield,DE,DE-SH,Mölln,
21501,Fischbek Airfield,DE,DE-HH,Fischbek,
21502,Eßweiler Airfield,DE,DE-RP,Eßweiler,
21503,Daun-Senheld Gliderport,DE,DE-RP,Mehren,
21504,Dauborn Airfield,DE,DE-HE,Hünfelden,
21505,Dillingen Airfield,DE,DE-SL,Saarlouis,
21506,Antdorf Ultralight Airfield,DE,DE-BY,Antdorf,
21507,Söller Airfield,DE,DE-RP,Bundenthal,
21508,Aventoft Airfield,DE,DE-SH,Aventoft,
21509,Esslingen-Jägerhaus Airfield,DE,DE-BW,Esslingen,
21510,Bad Marienberg Airfield,DE,DE-RP,Oberroßbach,
21511,Baumerlenbach Airfield,DE,DE-BW,Langenbrettach,
21512,Berneck Airfield,DE,DE-BW,Deggingen,
21513,Auf der Schaufel Ultralight Airfield,DE,DE-NW,Bad Wildungen,
21514,Roßberg Becherbach Airfield,DE,DE-RP,Nußbach,
21515,Brakel Airfield,DE,DE-NW,Brakel,
21516,Ernzen Airfield,DE,DE-RP,Ernzen,
21517,Drensteinfurt Ultralight Airfield,DE,DE-NW,Drensteinfurt,
21518,Haiterbach-Nagold Gliderport,DE,DE-BW,Nagold,
21519,Imsweiler UL,DE,DE-NW,Imsweiler,
21520,Linnich-Boslar Ultralight Airfield,DE,DE-NW,Linnich,
21521,Morschenich Ultralight Airfield,DE,DE-NW,Merzenich,
21522,Paradiek Lohne bei Vechta,DE,DE-NI,Lohne,
21523,Riedlingen Airfield,DE,DE-BW,Riedlingen,
21524,Zschorna Ultralight Airfield,DE,DE-SN,Lossatal,
21525,Müllheim Airfield,DE,DE-BW,Müllheim,
21526,Peiting Airfield,DE,DE-BY,Peiting,
21527,Westhausen Ultralight Airfield,DE,DE-TH,Westhausen,
21528,Deckenpfronn-Egelsee Airfield,DE,DE-BW,Sindelfingen,
21530,Bohlhof Glider Field,DE,DE-BW,Wutöschingen,
21531,Degmarn Glider Field,DE,DE-BW,Oedheim,
21532,Hangensteiner Hof Airfield,DE,DE-BW,Mühlacker,
21533,Haßloch Airfield,DE,DE-RP,Haßloch,
21534,Hayingen Glider Field,DE,DE-BW,Hayingen,
21535,Heilbronn-Böckingen Glider Field,DE,DE-BW,Heilbronn,
21536,Hermuthausen Airfield,DE,DE-BW,Ingelfingen,
21537,Hilzingen Airfield,DE,DE-BW,Hilzingen,
21538,Hornberg Airfield,DE,DE-BW,Schwäbisch Gmünd,
21539,Hülben Airfield,DE,DE-BW,Hülben,
21540,Hütten Glider Field,DE,DE-BW,Rickenbach,
21541,Isny Glider Field,DE,DE-BW,Isny im Allgäu,
21542,Kirchzarten Airfield,DE,DE-BR,Kirchzarten,
21543,Leibertingen Airfield,DE,DE-BW,Leibertingen,
21544,Leuzendorf Glider Field,DE,DE-BW,Schrozberg,
21545,Malmsheim Airfield,DE,DE-BW,Renningen,
21546,Malsch Airfield,DE,DE-BW,Heidelberg,
21547,Markdorf Gliderport,DE,DE-BW,Markdorf,
21548,Möckmühl-Korb Airfield,DE,DE-BW,Möckmühl,
21549,Schreckhof Airfield,DE,DE-BW,Mosbach,
21551,Münsingen-Eisberg Airfield,DE,DE-BW,Dottingen,
21552,Musbach Airfield,DE,DE-BW,Freudenstadt,
21553,Neresheim Gliderfield,DE,DE-BW,Neresheim,
21554,Seißen UL,DE,DE-BW,Blaubeuren,
21556,Oppingen-Au Airfield,DE,DE-BR,Nellingen,
21557,Pleidelsheim Airfield,DE,DE-BW,Pleidelsheim,
21558,Rastatt Airfield,DE,DE-BW,Rastatt,
21559,Reiselfingen Airfield,DE,DE-BW,Löffingen,
21560,Burgebrach Ultralight Airfield,DE,DE-BY,Burgebrach,
21561,Forst-Sengenthal Ultralight Airfield,DE,DE-BY,Sengenthal,
21562,Roßfeld Airfield,DE,DE-BW,Metzingen,
21563,Schäfhalde Airfield,DE,DE-BW,Steinheim am Albuch,
21564,Sinsheim Airfield,DE,DE-BW,Sinsheim,
21565,Schwann-Conweiler Airfield,DE,DE-BW,Pforzheim,
21566,Altes Lager Airfield,DE,DE-BR,Niedergörsdorf,
21567,Crawinkel Airfield,DE,DE-TH,Ohrdruf,
21568,Günching UL,DE,DE-BY,Velburg,
21569,Hartenstein-Thierfeld Ultralight Airfield,DE,DE-SN,Zschocken,
21570,Pretzschendorf Ultralight Airfield,DE,DE-SN,Klingenberg,
21571,Sauldorf-Boll Ultrallightport,DE,DE-BY,Sauldorf,
21572,Sulz am Neckar UL,DE,DE-BW,Sulz,
21573,Hasselfelde Airfield,DE,DE-ST,Hasselfelde,
21574,Göpfersdorf Airfield,DE,DE-TH,Göpfersdorf,
21575,Gundelsheim ULM,DE,DE-BW,Gundelsheim,
21576,Hinterweiler Ultralight Airfield,DE,DE-RP,Hinterweiler,
21577,Möckern-Tryppehna Airfield,DE,DE-ST,Möckern,
21578,Roggenhagen Ultralight Airfield,DE,DE-MV,Brunn,
21579,Frankendorf Ultralight Airfield,DE,DE-BY,Buttenheim,
21583,Beedeln Ultralight Flightpark,DE,DE-SN,Seelitz,
21584,Ternberg Landing Field,AT,AT-6,Ternberg,
21585,Sonderlandeplatz Meißendorf-Brunsiek,DE,DE-NI,Meißendorf,
21586,Uehrde Airfield,DE,DE-NI,Uehrde,
21587,Brauna Airfield,DE,DE-SN,Kamenz,
21588,Burgheim Airfield,DE,DE-BY,Burgheim,
21589,Sonderlandeplatz Fehmarn-Neujellingsdorf,DE,DE-SH,Fehmarn,
21590,Katensen private UL strip,DE,DE-NI,Katensen,
21591,Mellenthin Ultralight Airfield,DE,DE-MV,Mellenthin,
21592,Hagen-Hof-Wahl Airfield,DE,DE-NW,Hagen,
21593,UL-Gelände Bürstadt,DE,DE-HE,Bürstadt,
21595,Teldau-Amholz Airfield,DE,DE-MV,Teldau,
21596,Kleinkoschen Ultralight Airfield,DE,DE-BR,Senftenberg,
21597,Iserlohn-Sümmern Gliderport,DE,DE-NW,Iserlohn,
21598,Mohorn Airfield,DE,DE-SN,Wilsdruff,
21599,Wertheim Airfield,DE,DE-BW,Wertheim,
21600,Schwarzenbach-Sötern Ultralight Airfield,DE,DE-SL,Nonnweiler,
21601,Offenbüttel Ultralight Airfield,DE,DE-SH,Offenbüttel,
21602,Altenbeuthen UL,DE,DE-TH,Altenbeuthen,
21606,Mittelfischach Ultralight Airfield,DE,DE-BW,Obersontheim,
21607,Waltrop Ultralight Airfield,DE,DE-NW,Waltrop,
21608,Schlierstadt-Seligenberg Airfield,DE,DE-BW,Osterburken,
21609,Litzlohe UL,DE,DE-BY,Pilsach auf der Heid,
21610,Eimbeckhausen Airfield,DE,DE-NI,Bad Münder,
21611,Straßham Ultralight Airfield,DE,DE-BY,Forstern,
21612,Unterschwaningen Ultralight Airfield,DE,DE-BY,Unterschwaningen,
21613,Bredstedt Airfield,DE,DE-SH,Bredstedt,
21615,Fresh Breeze UL,DE,DE-NI,Bissendorf,
21616,Everswinkel Ultralight Airfield,DE,DE-NW,Everswinkel,
21617,Geilsheim UL,DE,DE-BY,Wassertrüdingen,
21618,Plötzin Airfield,DE,DE-BR,Plötzin,
21619,Metelen Ultralight Airfield,DE,DE-NW,Metelen,
21620,Dorstadt Ultralight Airfield,DE,DE-NI,Dorstadt,
21621,Malsch-Ettlingen Ultralight Flightpark,DE,DE-BW,Malsch,
21622,Weidberg-Kaltenwestheim Ultralight Airfield,DE,DE-TH,Kaltennordheim,
21623,Dörzbach-Hohebach Ultralight Flightpark,DE,DE-BW,Dörzbach,
21624,Morbach Ultralight Airfield,DE,DE-BW,Großerlach,
21625,Sonderlandeplatz Kremmen-Hohenbruch UL,DE,DE-BR,Kremmen,
21626,Kunrau-Jahrstedt Ultralight Airfield,DE,DE-ST,Klötze,
21628,Neuenstadt am Kocher Ultralight Airfield,DE,DE-BW,Neuenstadt am Kocher,
21629,Hoym Airfield,DE,DE-ST,Seeland,
21630,Niederwillingen Airfield,DE,DE-TH,Stadtilm,
21631,Oberrot-Glashofen UL,DE,DE-BW,Oberrot,
21633,Ohlsbach Ultralight Airfield,DE,DE-BW,Offenburg,
21634,Walxheim-Unterschneidheim UL,DE,DE-BW,Unterschneidheim,
21635,Naunheim / Maifeld Ultralight Airfield,DE,DE-RP,Naunheim,
21637,Gemen-Kirchspiel Ultralight Airfield,DE,DE-NW,Borken,
21638,Schwaigern/Stetten UL,DE,DE-BW,Schwaigern,
21639,Gersdorf Ultralight Airfield,DE,DE-BY,Nennslingen,
21641,Hohenstein UL,DE,DE-TH,Hohenstein,
21642,Gössenheim UL,DE,DE-BY,Gössenheim,
21643,Obersöllbach Ultralight Airfield,DE,DE-BW,Neuenstein,
21644,Brodau Cropduster Strip,DE,DE-SN,Delitsch,
21645,Laussig Agricultural Airstrip,DE,DE-SN,Laussig,
21655,Machern Cropduster Strip,DE,DE-SN,Machern,
21657,Zwochau Cropduster Strip,DE,DE-SN,Wiedemar,
21662,Gerbstedt Airstrip,DE,DE-ST,Gerbstedt,
21663,Parchim Sport Airfield,DE,DE-MV,Parchim,
21665,Kolitzheim-Herleshof Airfield,DE,DE-BY,Kolitzheim,
21673,Marbach-Rielingshausen Airfield,DE,DE-BW,Marbach am Neckar,
21675,Felling Airfield,DE,DE-BY,Edling,
21683,Starnberg-Landstetten Airfield,DE,DE-BY,Starnberg,
21684,Maroldsweisach Airstrip,DE,DE-BY,Maroldsweisach,
21685,Feuchtwangen Private Airstrip,DE,DE-BY,Feuchtwangen,
21707,Kreuzebra Ultralight Airfield,DE,DE-TH,Dingelstädt,
21708,Teck Gliderport,DE,DE-BW,Dettingen unter Teck,
21710,Sollach Airstrip,DE,DE-BY,Valley,
21729,Tangeln Private Airstrip,DE,DE-ST,Beetzendorf,
21744,Sassberg Glider Field,DE,DE-ST,Veckenstedt,
21745,Bibergau Ultralight Airfield,DE,DE-BY,Dettelbach,
21820,Wangen bei Starnberg Airfield,DE,DE-BY,Starnberg,
21856,Reichshof-Eckenhagen Airfield,DE,DE-NW,Reichshof,
21907,Bleicherode Airfield,DE,DE-TH,Lipprechterode,
21916,Meidelstetten Gliderfield,DE,DE-BW,Hohenstein (Reutlingen),
22031,Aßberg UL,DE,DE-BY,Jandelsbrunn,
22035,Westerenger Airfield,DE,DE-NW,Enger,
22044,Ottmarsbocholt Airfield,DE,DE-NW,Lüdinghausen,
22045,Cologne central station,DE,DE-NW,Cologne,QKL
22046,Doyle's Airport,US,US-DE,Felton,
22050,Newberg Airport,US,US-DE,Smyrna,
22055,Johnsons Airport,US,US-DE,Magnolia,
22056,Kimbowrosa Farm Airport,US,US-DE,Milford,
22057,Drummond Airport,US,US-DE,Milford,
22060,Huey Airport,US,US-DE,Bridgeville,
22061,Pevey Airport,US,US-DE,Seaford,
22063,Sugar Hill Airport,US,US-DE,Greenwood,
22065,Duffy's Airport,US,US-DE,Townsend,
22066,Spirit Airpark,US,US-DE,Townsend,
22067,West Private Airport,US,US-DE,Frankford,
22069,Ockel Farms Airport,US,US-DE,Milton,
22071,Eagle Crest-Hudson Airport,US,US-DE,Milton,
22075,Scotty's Place Airport,US,US-DE,Smyrna,
22078,Belfair Airport,US,US-DE,Felton,
22080,Townsend A Airport,US,US-DE,Townsend,
22083,Deqing Moganshan Airport,CN,CN-33,Huzhou,DEQ
22084,Derim Airport,PG,PG-MPL,Derim,DER
22085,Nop Goliat Dekai Airport,ID,ID-PP,Dekai,DEX
22086,Kaya Airport,BF,BF-SMT,Kaya,XKY
22087,Barsalogho Airport,BF,BF-SMT,Barsalogho,
22088,Ouahigouya Airport,BF,BF-YAT,Ouahigouya,OUG
22089,Didyr Airport,BF,BF-SNG,Didyr,
22090,Batie Airport,BF,BF-NOU,Batie,
22091,Kongoussi Airport,BF,BF-BAM,Kongoussi,
22092,Titao Airport,BF,BF-LOR,Titao,
22093,Djibo Airport,BF,BF-SOM,Djibo,XDJ
22094,Koudougou Airport,BF,BF-BLK,Koudougou,
22095,Leo Airport,BF,BF-SIS,Leo,XLU
22096,Manga Airport,BF,BF-ZOU,Manga,
22097,Po Airport,BF,BF-NAO,Po,PUP
22098,Poura Airport,BF,BF-BAL,Poura,
22099,Seguenega Airport,BF,BF-YAT,Seguenega,
22100,Tenado Airport,BF,BF-SNG,Tenado,
22101,Gourcy Airport,BF,BF-ZON,Gourcy,
22102,Yako Airport,BF,BF-PAS,Yako,
22103,Boulsa Airport,BF,BF-NAM,Boulsa,XBO
22104,Bogande Airport,BF,BF-GNA,Bogande,XBG
22105,Komin-Yanga Airport,BF,BF-KOP,Komin-Yanga,
22106,Diapaga Airport,BF,BF-TAP,Diapaga,DIP
22107,Dori Airport,BF,BF-SEN,Dori,DOR
22108,Fada N'gourma Airport,BF,BF-GOU,Fada N'gourma,FNG
22109,Gorom-Gorom Airport,BF,BF-OUD,Gorom-Gorom,XGG
22110,Koupela Airport,BF,BF-KOT,Koupela,
22111,Kantchari Airport,BF,BF-TAP,Kantchari,XKA
22112,Tambao Airport,BF,BF-OUD,Tambao,TMQ
22113,Zorgo Airport,BF,BF-GAN,Zorgo,
22114,Pama Airport,BF,BF-KMP,Pama,XPA
22115,Arly Airport,BF,BF-TAP,Arly,ARL
22116,Sebba Airport,BF,BF-SEN,Sebba,XSE
22117,Tenkodogo Airport,BF,BF-BLG,Tenkodogo,TEG
22118,Ouargaye Airport,BF,BF-KOP,Ouargaye,
22119,Zabré Airport,BF,BF-BLG,Zabré,XZA
22120,Ouagadougou Airport,BF,BF-KAD,Ouagadougou,OUA
22121,Dano Airport,BF,BF-IOB,Dano,
22122,Banfora Airport,BF,BF-COM,Banfora,BNR
22123,Dedougou Airport,BF,BF-MOU,Dedougou,DGU
22124,Safane Airport,BF,BF-MOU,Safane,
22125,Gaoua Airport,BF,BF-PON,Gaoua,XGA
22126,Houndé Airport,BF,BF-TUI,Houndé,
22128,Nouna Airport,BF,BF-KOS,Nouna,XNU
22129,Bobo Dioulasso Airport,BF,BF-HOU,Bobo Dioulasso,BOY
22130,Orodara Airport,BF,BF-KEN,Orodara,
22131,Sideradougou Airport,BF,BF-COM,Sideradougou,
22132,Tougan Airport,BF,BF-SOR,Tougan,TUQ
22133,Diebougou Airport,BF,BF-BGR,Diebougou,XDE
22134,Aribinda Airport,BF,BF-SOM,Aribinda,XAR
22135,Kotoka International Airport,GH,GH-AA,Accra,ACC
22136,Ho Airport,GH,GH-TV,Ho,
22138,Tamale Airport,GH,GH-NP,Tamale,TML
22139,Navrongo Airport,GH,GH-UE,Navrongo,
22140,Wa Airport,GH,GH-UW,Wa,WZA
22141,Yendi Airport,GH,GH-NP,Yendi,
22143,Kumasi Airport,GH,GH-AH,Kumasi,KMS
22144,Sunyani Airport,GH,GH-BO,Sunyani,NYI
22145,Takoradi Airport,GH,GH-WP,Sekondi-Takoradi,TKD
22147,Dalnegorsk Airport,RU,RU-PRI,Dalnegorsk,DHG
22148,Ad-Dali Airport,YE,YE-DA,Ad-Dali,DHL
22149,Aboisso Airport,CI,CI-CM,Aboisso,ABO
22150,Félix-Houphouët-Boigny International Airport,CI,CI-AB,Abidjan,ABJ
22151,Abengourou Airport,CI,CI-CM,Abengourou,OGO
22152,Bocanda Airport,CI,CI-LC,Bocanda,
22153,Boundiali Airport,CI,CI-SV,Boundiali,BXI
22154,Bouaké Airport,CI,CI-VB,Bouaké,BYK
22155,Bouna Airport,CI,CI-ZZ,Bouna,BQO
22156,Soko Airport,CI,CI-ZZ,Bondoukou,BDK
22157,Dabou Airport,CI,CI-LG,Dabou,
22158,Dimbokro Airport,CI,CI-LC,Dimbokro,DIM
22161,Gagnoa Airport,CI,CI-SM,Gagnoa,GGN
22162,Guiglo Airport,CI,CI-MG,Guiglo,GGO
22163,Nero-Mer Airport,CI,CI-BS,Grand-Béréby,BBV
22164,Korhogo Airport,CI,CI-SV,Korhogo,HGO
22166,Odienne Airport,CI,CI-DN,Odienne,KEO
22167,Ouango Fitini Airport,CI,CI-ZZ,Ouango Fitini,OFI
22168,Séguéla Airport,CI,CI-WR,Séguéla,SEO
22170,Sassandra Airport,CI,CI-BS,Sassandra,ZSS
22171,Tabou Airport,CI,CI-BS,Tabou,TXU
22172,Mahana Airport,CI,CI-WR,Touba,TOZ
22174,Yamoussoukro Airport,CI,CI-YM,Yamoussoukro,ASK
22175,Holhol Airport,DJ,DJ-AS,Holhol,
22185,Tølløse Flying Club Glider Field,DK,DK-85,Tølløse,
22186,Brædstrup Airfield,DK,DK-82,Brædstrup,
22187,Bogense Flyveplads,DK,DK-83,Bogense,
22188,Rødekro Flyveplads,DK,DK-83,Rødekro,
22189,Ejstruphede Glider Field,DK,DK-82,Videbæk,
22190,Holstebro Glider Field,DK,DK-82,Holstebro,
22191,Bolhede Glider Field,DK,DK-83,Bolhede,
22192,True Gliderfield,DK,DK-82,Tilst,
22195,Næstved Airfield,DK,DK-85,Næstved,
22196,Nordborg Flyveplads,DK,DK-83,Sønderborg,
22197,Aversi Airfield,DK,DK-85,Haslev,
22198,Sølager Airfiield,DK,DK-84,Kulhuse,
22199,Ejstrupholm Airfield,DK,DK-82,Ejstrupholm,
22200,Filskov Airfield,DK,DK-83,Grindsted,
22201,Estruplund Flyveplads,DK,DK-82,Estruplund,
22203,Gesten Glider Field,DK,DK-83,Gesten,
22205,Grønbæk Airfield,DK,DK-82,Grønbæk,
22206,Orupgård Airfield,DK,DK-85,Nykøbing Falster,
22207,Rolfsted Airfield,DK,DK-83,Langeskov,
22208,Sønder Felding Airfield,DK,DK-82,Sønder Felding,
22210,Varde Airfield,DK,DK-83,Varde,
22211,Sulkendrup Airstrip,DK,DK-83,Nyborg,
22212,Holsted Private Airfield,DK,DK-83,Holsted,
22213,North Jutland Ultralight Flying Club,DK,DK-81,Brønderslev,
22214,Vejrø Airfield,DK,DK-85,Lolland,
22215,Bjedstrup Airstrip,DK,DK-82,Skanderborg,
22216,Slagelse Private Airstrip,DK,DK-85,Slagelse,
22217,Ølgod / Vallund Airfield,DK,DK-83,Ølgod,
22218,Revninge Airfield,DK,DK-83,Kerteminde,
22219,Gilleleje Airstrip,DK,DK-84,Gilleleje,
22220,Bjørnø Airfield,DK,DK-83,Faaborg,
22221,Hesselø Airstrip,DK,DK-84,Hundested,
22222,Tunø Airstrip,DK,DK-82,Odder,
22225,Kaleko Airstrip,DK,DK-83,Faaborg,
22227,Fårbæk Private Airstrip,DK,DK-82,Herning,
22228,Solbjerg Airfield,DK,DK-82,Solbjerg,
22229,Drejø Airstrip,DK,DK-83,Svendborg,
22230,Vester Åby Private Airstrip,DK,DK-83,Faaborg,
22231,Bramming Airstrip,DK,DK-83,Bramming,
22233,Grimlund/Hoven Airstrip,DK,DK-82,Hoven,
22235,Elsesminde Airfield,DK,DK-82,Odder,
22236,Avedøre Airfield,DK,DK-84,Copenhagen,
22238,Dalnerechensk Airport,RU,RU-PRI,Dalnerechensk,DLR
22241,Ajaokuta Airport,NG,NG-KO,Ajaokuta,
22243,Bajoga Northeast Airport,NG,NG-GO,Bajoga,
22244,Eket Airport,NG,NG-AK,Eket,
22245,Escravos Airport,NG,NG-DE,Escravos,
22246,Katsina Airport,NG,NG-KT,Katsina,DKA
22247,Nnamdi Azikiwe International Airport,NG,NG-FC,Abuja,ABV
22248,Akwa Ibom International Airport,NG,NG-AK,Uyo,QUO
22249,Akure Airport,NG,NG-ON,Akure,AKR
22250,Chinua Achebe International Airport,NG,NG-AN,Umuleri,
22251,Asaba International Airport,NG,NG-DE,Asaba,ABB
22252,Bebi Airport,NG,NG-CR,Bayaluga,
22253,Sir Abubakar Tafawa Balewa International Airport,NG,NG-BA,Bauchi,BCU
22254,Benin Airport,NG,NG-ED,Benin,BNI
22255,Bida Airport,NG,NG-NI,Bida,
22256,Bayelsa International Airport,NG,NG-BY,Yenagoa,
22257,Margaret Ekpo International Airport,NG,NG-CR,Calabar,CBQ
22258,Dutse International Airport,NG,NG-JI,Dutse,
22259,Akanu Ibiam International Airport,NG,NG-EN,Enegu,ENU
22260,Finima Bonny Airport,NG,NG-RI,Finima,
22261,Forçados Terminal Airport,NG,NG-DE,Forçados,
22262,Gusau Airport,NG,NG-ZA,Gusau,QUS
22263,Ibadan Airport,NG,NG-OY,Ibadan,IBA
22264,Ilorin International Airport,NG,NG-KW,Ilorin,ILR
22265,Sam Mbakwe International Airport,NG,NG-IM,Owerri,QOW
22266,Jalingo Airport,NG,NG-TA,Jalingo,
22267,Yakubu Gowon Airport,NG,NG-PL,Jos,JOS
22268,Kaduna Airport,NG,NG-KD,Kaduna,KAD
22269,Mallam Aminu International Airport,NG,NG-KN,Kano,KAN
22270,Maiduguri International Airport,NG,NG-BO,Maiduguri,MIU
22271,Makurdi Airport,NG,NG-BE,Makurdi,MDI
22272,Murtala Muhammed International Airport,NG,NG-LA,Lagos,LOS
22273,Minna Airport,NG,NG-NI,Minna,MXJ
22274,Oshogbo Airport,NG,NG-OS,Oshogbo,
22275,Port Harcourt International Airport,NG,NG-RI,Port Harcourt,PHC
22276,Sadiq Abubakar III International Airport,NG,NG-SO,Sokoto,SKO
22277,Yola Airport,NG,NG-AD,Yola,YOL
22278,Zaria Airport,NG,NG-KD,Zaria,ZAR
22290,Dorobisoro Airport,PG,PG-CPM,Dorobisoro,DOO
22293,Deputatskiy Airport,RU,RU-SA,Deputatskiy,DPT
22295,Daqing Sa'ertu Airport,CN,CN-23,Daqing,DQA
22296,Tessaoua Airport,NE,NE-4,Tessaoua,
22298,Dogondoutchi Airport,NE,NE-3,Dogondoutchi,
22299,Dosso Airport,NE,NE-3,Dosso,
22300,Tera Airport,NE,NE-6,Tera,
22301,Gaya Airport,NE,NE-3,Gaya,
22302,Bilma Airport,NE,NE-1,Bilma,
22303,Tillabery Airport,NE,NE-6,Tillabery,
22304,Maradi Airport,NE,NE-4,Maradi,MFQ
22305,Diori Hamani International Airport,NE,NE-8,Niamey,NIM
22306,La Tapoa Airport,NE,NE-6,La Tapoa,
22307,Tahoua Airport,NE,NE-5,Tahoua,THZ
22308,Ouallam Airport,NE,NE-6,Ouallam,
22309,Mano Dayak International Airport,NE,NE-1,Agadez,AJY
22310,Dirkou Airport,NE,NE-1,Dirkou,
22311,Diffa Airport,NE,NE-2,Diffa,
22312,Goure Airport,NE,NE-7,Goure,
22313,Iferouane Airport,NE,NE-1,Iferouane,
22314,Arlit Airport,NE,NE-1,Arlit,RLT
22315,Maine-Soroa Airport,NE,NE-2,Maine-Soroa,
22316,N'Guigmi Airport,NE,NE-2,N'Guigmi,
22317,Zinder Airport,NE,NE-7,Zinder,ZND
22318,Tanout Airport,NE,NE-7,Tanout,
22319,Dilasag Airport,PH,PH-AUR,Dilasag,DSG
22321,Medenine Airport,TN,TN-82,Medenine,
22322,Dwight Airport,US,US-IL,Dwight,
22323,Tabarka-Aïn Draham International Airport,TN,TN-32,Tabarka,TBJ
22324,Monastir Habib Bourguiba International Airport,TN,TN-52,Monastir,MIR
22325,Enfidha - Hammamet International Airport,TN,TN-51,Enfidha,NBE
22326,Tunis Carthage International Airport,TN,TN-11,Tunis,TUN
22327,Bizerte Sidi Ahmed Air Base,TN,TN-23,Borj Challouf,
22328,Remada Air Base,TN,TN-83,Remada,
22329,Gafsa Ksar International Airport,TN,TN-71,Gafsa,GAF
22330,Gabès Matmata International Airport,TN,TN-81,Gabès,GAE
22331,Borj El Amri Airport,TN,TN-13,Burj al Hafsiyah,
22332,Djerba Zarzis International Airport,TN,TN-82,Mellita,DJE
22333,El Borma Airport,TN,TN-83,El Borma,EBM
22334,Sfax Thyna International Airport,TN,TN-61,Sfax,SFA
22335,Tozeur Nefta International Airport,TN,TN-72,Tozeur,TOE
22336,Andavadoaka Airport,MG,MG-U,Andavadoaka,DVD
22338,Dwyer Airport,AF,AF-HEL,Reg,DWR
22339,Akpaka Airport,TG,TG-P,Atakpamé,
22340,Djangou Airport,TG,TG-S,Dapaong,
22341,Kolokope Airport,TG,TG-P,Anié,
22342,Sansanné-Mango Airport,TG,TG-S,Mango,
22343,Niamtougou International Airport,TG,TG-K,Niamtougou,LRL
22344,Sokodé Airport,TG,TG-C,Sokodé,
22345,Lomé–Tokoin International Airport,TG,TG-M,Lomé,LFW
22346,Hamra Airport,DZ,DZ-33,Hassi Bel Guebour,
22347,Gara Djebilet Airport,DZ,DZ-37,Âouinet Bel Egrâ,
22349,Béni Abbès Airport,DZ,DZ-08,Béni Abbès,
22350,Fort Lotfi Airfield,DZ,DZ-08,Fort Lotfi,
22357,Groupement Reggane Nord Airport,DZ,DZ-01,Reggane,
22358,Reggane Nord Airport,DZ,DZ-01,Sali,
22361,Amguid Regional Airport,DZ,DZ-11,Idlès,
22362,Menzel Lejmat Nord Airport,DZ,DZ-30,El Borma,
22363,El Merk Airport,DZ,DZ-33,Debdeb,
22364,Hassi Bel Guebour Airport,DZ,DZ-33,Hassi Bel Guebour,
22365,Gassi Touil Airport,DZ,DZ-30,Hassi Messaoud,
22366,Trczina Airport,DZ,DZ-30,Hassi Messaoud,
22368,El Borma Ouargla Airport,DZ,DZ-30,El Borma,
22369,Bir H'Med Airport,DZ,DZ-30,El Borma,
22370,Rhoud El Baguel Airport,DZ,DZ-30,El Borma,
22371,Hassi Messaoud East Airport,DZ,DZ-30,Hassi Messaoud,
22372,Hassi Fehal Airport,DZ,DZ-47,Hassi Fehal,
22373,Oued Zine Airport,DZ,DZ-01,Tamentit,
22374,Oued Zine North Airport,DZ,DZ-01,Tamentit,
22375,Tin Zaoutine Airport,DZ,DZ-58,Tin Zaoutine,
22379,Krechba Airport,DZ,DZ-50,Hassi Gara,
22380,Tegentour Airport,DZ,DZ-57,In Salah,
22381,REG In Salah Airport,DZ,DZ-57,In Salah,
22382,REG In Salah North Airport,DZ,DZ-57,In Salah,
22383,Oued Zine East Airport,DZ,DZ-01,Tamentit,
22384,Touat Oil Airport,DZ,DZ-01,Tamentit,
22385,Ras el Miaad Airport,DZ,DZ-51,Ras el Miaad,
22387,Takhrekhuri Air Base,DZ,DZ-56,Takhrekhuri,
22388,Rekiule Airport,DZ,DZ-33,In Aménas,
22391,Tin Fouye Tabankort Airport,DZ,DZ-33,Bordj Omar Driss,
22392,Tin Fouye Tabankort South Airport,DZ,DZ-33,Bordj Omar Driss,
22393,Omanet Airport,DZ,DZ-33,In Aménas,
22394,Tin Fouye Tabankort East Airport,DZ,DZ-33,Bordj Omar Driss,
22395,Stah Airport,DZ,DZ-33,Debdeb,
22396,Tit Airport,DZ,DZ-01,Tit,
22397,Zaouiet Kounta Airport,DZ,DZ-01,Zaouiet Kounta,
22398,Ouled Mahmoud Airport,DZ,DZ-01,Metarfa,
